row,product_id,product_name,variation_name,master_color,master_size,sku
1299,14113818693,Best Seller Celana Bahan Pria Formal Slimfit Style Korea Celana Jas Blazer Celana Formal Laki Laki,"Marun,35",Marun Muda,35,CLN-P-MMD-35
1300,14113818693,Best Seller Celana Bahan Pria Formal Slimfit Style Korea Celana Jas Blazer Celana Formal Laki Laki,"Biru Langit,28",Biru Langit,28,CLN-P-BLG-28
1301,14113818693,Best Seller Celana Bahan Pria Formal Slimfit Style Korea Celana Jas Blazer Celana Formal Laki Laki,"Navy,42",Navy,42,CLN-P-NVY-42
1302,14113818693,Best Seller Celana Bahan Pria Formal Slimfit Style Korea Celana Jas Blazer Celana Formal Laki Laki,"Abu,36",Abu,36,CLN-P-ABU-36
1303,14113818693,Best Seller Celana Bahan Pria Formal Slimfit Style Korea Celana Jas Blazer Celana Formal Laki Laki,"Abu,41",Abu,41,CLN-P-ABU-41
1304,14113818693,Best Seller Celana Bahan Pria Formal Slimfit Style Korea Celana Jas Blazer Celana Formal Laki Laki,"Burgundy,40",Marun Tua,40,CLN-P-MTA-40
1305,14113818693,Best Seller Celana Bahan Pria Formal Slimfit Style Korea Celana Jas Blazer Celana Formal Laki Laki,"Navy,37",Navy,37,CLN-P-NVY-37
1306,14113818693,Best Seller Celana Bahan Pria Formal Slimfit Style Korea Celana Jas Blazer Celana Formal Laki Laki,"Burgundy,27",Marun Tua,27,CLN-P-MTA-27
1307,14113818693,Best Seller Celana Bahan Pria Formal Slimfit Style Korea Celana Jas Blazer Celana Formal Laki Laki,"Hitam,34",Hitam,34,CLN-P-HTM-34
1308,14113818693,Best Seller Celana Bahan Pria Formal Slimfit Style Korea Celana Jas Blazer Celana Formal Laki Laki,"Abu,35",Abu,35,CLN-P-ABU-35
1309,14113818693,Best Seller Celana Bahan Pria Formal Slimfit Style Korea Celana Jas Blazer Celana Formal Laki Laki,"Biru Langit,32",Biru Langit,32,CLN-P-BLG-32
1310,14113818693,Best Seller Celana Bahan Pria Formal Slimfit Style Korea Celana Jas Blazer Celana Formal Laki Laki,"Hitam,32",Hitam,32,CLN-P-HTM-32
1311,14113818693,Best Seller Celana Bahan Pria Formal Slimfit Style Korea Celana Jas Blazer Celana Formal Laki Laki,"Marun,40",Marun Muda,40,CLN-P-MMD-40
1312,14113818693,Best Seller Celana Bahan Pria Formal Slimfit Style Korea Celana Jas Blazer Celana Formal Laki Laki,"Biru Langit,35",Biru Langit,35,CLN-P-BLG-35
1313,14113818693,Best Seller Celana Bahan Pria Formal Slimfit Style Korea Celana Jas Blazer Celana Formal Laki Laki,"Marun,34",Marun Muda,34,CLN-P-MMD-34
1314,14113818693,Best Seller Celana Bahan Pria Formal Slimfit Style Korea Celana Jas Blazer Celana Formal Laki Laki,"Marun,41",Marun Muda,41,CLN-P-MMD-41
1315,14113818693,Best Seller Celana Bahan Pria Formal Slimfit Style Korea Celana Jas Blazer Celana Formal Laki Laki,"Marun,29",Marun Muda,29,CLN-P-MMD-29
1316,14113818693,Best Seller Celana Bahan Pria Formal Slimfit Style Korea Celana Jas Blazer Celana Formal Laki Laki,"Burgundy,41",Marun Tua,41,CLN-P-MTA-41
1317,14113818693,Best Seller Celana Bahan Pria Formal Slimfit Style Korea Celana Jas Blazer Celana Formal Laki Laki,"Navy,38",Navy,38,CLN-P-NVY-38
1318,14113818693,Best Seller Celana Bahan Pria Formal Slimfit Style Korea Celana Jas Blazer Celana Formal Laki Laki,"Marun,32",Marun Muda,32,CLN-P-MMD-32
1319,14113818693,Best Seller Celana Bahan Pria Formal Slimfit Style Korea Celana Jas Blazer Celana Formal Laki Laki,"Marun,37",Marun Muda,37,CLN-P-MMD-37
1320,14113818693,Best Seller Celana Bahan Pria Formal Slimfit Style Korea Celana Jas Blazer Celana Formal Laki Laki,"Abu,33",Abu,33,CLN-P-ABU-33
1321,14113818693,Best Seller Celana Bahan Pria Formal Slimfit Style Korea Celana Jas Blazer Celana Formal Laki Laki,"Marun,27",Marun Muda,27,CLN-P-MMD-27
1322,14113818693,Best Seller Celana Bahan Pria Formal Slimfit Style Korea Celana Jas Blazer Celana Formal Laki Laki,"Marun,36",Marun Muda,36,CLN-P-MMD-36
1323,14113818693,Best Seller Celana Bahan Pria Formal Slimfit Style Korea Celana Jas Blazer Celana Formal Laki Laki,"Marun,38",Marun Muda,38,CLN-P-MMD-38
1324,14113818693,Best Seller Celana Bahan Pria Formal Slimfit Style Korea Celana Jas Blazer Celana Formal Laki Laki,"Abu,27",Abu,27,CLN-P-ABU-27
1325,14113818693,Best Seller Celana Bahan Pria Formal Slimfit Style Korea Celana Jas Blazer Celana Formal Laki Laki,"Abu,30",Abu,30,CLN-P-ABU-30
1326,14113818693,Best Seller Celana Bahan Pria Formal Slimfit Style Korea Celana Jas Blazer Celana Formal Laki Laki,"Hitam,37",Hitam,37,CLN-P-HTM-37
1327,14113818693,Best Seller Celana Bahan Pria Formal Slimfit Style Korea Celana Jas Blazer Celana Formal Laki Laki,"Abu,34",Abu,34,CLN-P-ABU-34
1328,14113818693,Best Seller Celana Bahan Pria Formal Slimfit Style Korea Celana Jas Blazer Celana Formal Laki Laki,"Hitam,33",Hitam,33,CLN-P-HTM-33
1329,14113818693,Best Seller Celana Bahan Pria Formal Slimfit Style Korea Celana Jas Blazer Celana Formal Laki Laki,"Burgundy,36",Marun Tua,36,CLN-P-MTA-36
1330,14113818693,Best Seller Celana Bahan Pria Formal Slimfit Style Korea Celana Jas Blazer Celana Formal Laki Laki,"Biru Langit,34",Biru Langit,34,CLN-P-BLG-34
1331,14113818693,Best Seller Celana Bahan Pria Formal Slimfit Style Korea Celana Jas Blazer Celana Formal Laki Laki,"Navy,30",Navy,30,CLN-P-NVY-30
1332,14113818693,Best Seller Celana Bahan Pria Formal Slimfit Style Korea Celana Jas Blazer Celana Formal Laki Laki,"Burgundy,39",Marun Tua,39,CLN-P-MTA-39
1333,14113818693,Best Seller Celana Bahan Pria Formal Slimfit Style Korea Celana Jas Blazer Celana Formal Laki Laki,"Marun,28",Marun Muda,28,CLN-P-MMD-28
1334,14113818693,Best Seller Celana Bahan Pria Formal Slimfit Style Korea Celana Jas Blazer Celana Formal Laki Laki,"Burgundy,32",Marun Tua,32,CLN-P-MTA-32
1335,14113818693,Best Seller Celana Bahan Pria Formal Slimfit Style Korea Celana Jas Blazer Celana Formal Laki Laki,"Biru Langit,37",Biru Langit,37,CLN-P-BLG-37
1336,14113818693,Best Seller Celana Bahan Pria Formal Slimfit Style Korea Celana Jas Blazer Celana Formal Laki Laki,"Hitam,42",Hitam,42,CLN-P-HTM-42
1337,14113818693,Best Seller Celana Bahan Pria Formal Slimfit Style Korea Celana Jas Blazer Celana Formal Laki Laki,"Navy,41",Navy,41,CLN-P-NVY-41
1338,14113818693,Best Seller Celana Bahan Pria Formal Slimfit Style Korea Celana Jas Blazer Celana Formal Laki Laki,"Navy,31",Navy,31,CLN-P-NVY-31
1339,14113818693,Best Seller Celana Bahan Pria Formal Slimfit Style Korea Celana Jas Blazer Celana Formal Laki Laki,"Burgundy,38",Marun Tua,38,CLN-P-MTA-38
1340,14113818693,Best Seller Celana Bahan Pria Formal Slimfit Style Korea Celana Jas Blazer Celana Formal Laki Laki,"Biru Langit,38",Biru Langit,38,CLN-P-BLG-38
1341,14113818693,Best Seller Celana Bahan Pria Formal Slimfit Style Korea Celana Jas Blazer Celana Formal Laki Laki,"Hitam,35",Hitam,35,CLN-P-HTM-35
1342,14113818693,Best Seller Celana Bahan Pria Formal Slimfit Style Korea Celana Jas Blazer Celana Formal Laki Laki,"Burgundy,28",Marun Tua,28,CLN-P-MTA-28
1343,14113818693,Best Seller Celana Bahan Pria Formal Slimfit Style Korea Celana Jas Blazer Celana Formal Laki Laki,"Biru Langit,30",Biru Langit,30,CLN-P-BLG-30
1344,14113818693,Best Seller Celana Bahan Pria Formal Slimfit Style Korea Celana Jas Blazer Celana Formal Laki Laki,"Abu,29",Abu,29,CLN-P-ABU-29
1345,14113818693,Best Seller Celana Bahan Pria Formal Slimfit Style Korea Celana Jas Blazer Celana Formal Laki Laki,"Navy,29",Navy,29,CLN-P-NVY-29
1346,14113818693,Best Seller Celana Bahan Pria Formal Slimfit Style Korea Celana Jas Blazer Celana Formal Laki Laki,"Hitam,40",Hitam,40,CLN-P-HTM-40
1347,14113818693,Best Seller Celana Bahan Pria Formal Slimfit Style Korea Celana Jas Blazer Celana Formal Laki Laki,"Navy,34",Navy,34,CLN-P-NVY-34
1348,14113818693,Best Seller Celana Bahan Pria Formal Slimfit Style Korea Celana Jas Blazer Celana Formal Laki Laki,"Navy,40",Navy,40,CLN-P-NVY-40
1349,14113818693,Best Seller Celana Bahan Pria Formal Slimfit Style Korea Celana Jas Blazer Celana Formal Laki Laki,"Navy,33",Navy,33,CLN-P-NVY-33
1350,14113818693,Best Seller Celana Bahan Pria Formal Slimfit Style Korea Celana Jas Blazer Celana Formal Laki Laki,"Marun,30",Marun Muda,30,CLN-P-MMD-30
1351,14113818693,Best Seller Celana Bahan Pria Formal Slimfit Style Korea Celana Jas Blazer Celana Formal Laki Laki,"Burgundy,34",Marun Tua,34,CLN-P-MTA-34
1352,14113818693,Best Seller Celana Bahan Pria Formal Slimfit Style Korea Celana Jas Blazer Celana Formal Laki Laki,"Navy,28",Navy,28,CLN-P-NVY-28
1353,14113818693,Best Seller Celana Bahan Pria Formal Slimfit Style Korea Celana Jas Blazer Celana Formal Laki Laki,"Hitam,27",Hitam,27,CLN-P-HTM-27
1354,14113818693,Best Seller Celana Bahan Pria Formal Slimfit Style Korea Celana Jas Blazer Celana Formal Laki Laki,"Abu,40",Abu,40,CLN-P-ABU-40
1355,14113818693,Best Seller Celana Bahan Pria Formal Slimfit Style Korea Celana Jas Blazer Celana Formal Laki Laki,"Abu,42",Abu,42,CLN-P-ABU-42
1356,14113818693,Best Seller Celana Bahan Pria Formal Slimfit Style Korea Celana Jas Blazer Celana Formal Laki Laki,"Hitam,38",Hitam,38,CLN-P-HTM-38
1357,14113818693,Best Seller Celana Bahan Pria Formal Slimfit Style Korea Celana Jas Blazer Celana Formal Laki Laki,"Biru Langit,33",Biru Langit,33,CLN-P-BLG-33
1358,14113818693,Best Seller Celana Bahan Pria Formal Slimfit Style Korea Celana Jas Blazer Celana Formal Laki Laki,"Biru Langit,29",Biru Langit,29,CLN-P-BLG-29
1513,11397737616,Best Seller Tuxedo Pria 3 In 1 Paket Berisi Blazer Rompi Dan Celana Pakaian Kantor Jas Nikah Pakaian Sidang Skripsi Outfit Meeting Tuskedo Pria,"Merah Cabe,L",Merah Cabe,L,3IN1-P-MCB-L
1515,11397737616,Best Seller Tuxedo Pria 3 In 1 Paket Berisi Blazer Rompi Dan Celana Pakaian Kantor Jas Nikah Pakaian Sidang Skripsi Outfit Meeting Tuskedo Pria,"Putih,XL",Putih,XL,3IN1-P-PTH-XL
1516,11397737616,Best Seller Tuxedo Pria 3 In 1 Paket Berisi Blazer Rompi Dan Celana Pakaian Kantor Jas Nikah Pakaian Sidang Skripsi Outfit Meeting Tuskedo Pria,"Putih,XXL",Putih,XXL,3IN1-P-PTH-XXL
1528,11397737616,Best Seller Tuxedo Pria 3 In 1 Paket Berisi Blazer Rompi Dan Celana Pakaian Kantor Jas Nikah Pakaian Sidang Skripsi Outfit Meeting Tuskedo Pria,"Putih,L",Putih,L,3IN1-P-PTH-L
1530,11397737616,Best Seller Tuxedo Pria 3 In 1 Paket Berisi Blazer Rompi Dan Celana Pakaian Kantor Jas Nikah Pakaian Sidang Skripsi Outfit Meeting Tuskedo Pria,"Merah Cabe,XXL",Merah Cabe,XXL,3IN1-P-MCB-XXL
1531,11397737616,Best Seller Tuxedo Pria 3 In 1 Paket Berisi Blazer Rompi Dan Celana Pakaian Kantor Jas Nikah Pakaian Sidang Skripsi Outfit Meeting Tuskedo Pria,"Putih,M",Putih,M,3IN1-P-PTH-M
1534,11397737616,Best Seller Tuxedo Pria 3 In 1 Paket Berisi Blazer Rompi Dan Celana Pakaian Kantor Jas Nikah Pakaian Sidang Skripsi Outfit Meeting Tuskedo Pria,"Merah Cabe,XL",Merah Cabe,XL,3IN1-P-MCB-XL
1537,11397737616,Best Seller Tuxedo Pria 3 In 1 Paket Berisi Blazer Rompi Dan Celana Pakaian Kantor Jas Nikah Pakaian Sidang Skripsi Outfit Meeting Tuskedo Pria,"Putih,S",Putih,S,3IN1-P-PTH-S
1539,11397737616,Best Seller Tuxedo Pria 3 In 1 Paket Berisi Blazer Rompi Dan Celana Pakaian Kantor Jas Nikah Pakaian Sidang Skripsi Outfit Meeting Tuskedo Pria,"Merah Cabe,S",Merah Cabe,S,3IN1-P-MCB-S
1547,11397737616,Best Seller Tuxedo Pria 3 In 1 Paket Berisi Blazer Rompi Dan Celana Pakaian Kantor Jas Nikah Pakaian Sidang Skripsi Outfit Meeting Tuskedo Pria,"Merah Cabe,XXXL",Merah Cabe,XXXL,3IN1-P-MCB-XXXL
1550,11397737616,Best Seller Tuxedo Pria 3 In 1 Paket Berisi Blazer Rompi Dan Celana Pakaian Kantor Jas Nikah Pakaian Sidang Skripsi Outfit Meeting Tuskedo Pria,"Merah Cabe,M",Merah Cabe,M,3IN1-P-MCB-M
1551,11397737616,Best Seller Tuxedo Pria 3 In 1 Paket Berisi Blazer Rompi Dan Celana Pakaian Kantor Jas Nikah Pakaian Sidang Skripsi Outfit Meeting Tuskedo Pria,"Putih,XXXL",Putih,XXXL,3IN1-P-PTH-XXXL
